Distance;Altitude;Easting;Northing;Longitude;Latitude
4820.4;2185.5;2785261;1202258.7;9.872384;46.945555
4858.4;2205;2785295.2;1202242.2;9.872826;46.945398
4878;2210;2785309.5;1202228.7;9.873008;46.945272
4902.7;2224.8;2785322.2;1202207.6;9.873166;46.945079
4927.2;2222;2785334;1202186.1;9.873312;46.944882
4946.7;2227.4;2785340.4;1202167.7;9.873389;46.944715
4974;2230.8;2785342.3;1202140.4;9.873403;46.944469
5009.4;2242.2;2785337.6;1202105.4;9.873327;46.944156
5081.6;2248.5;2785336.1;1202033.2;9.873278;46.943507
5140;2256.5;2785332.3;1201974.9;9.873204;46.942984
5214.8;2269.2;2785315.7;1201902;9.872956;46.942333
5264.8;2283.7;2785286.7;1201861.2;9.872559;46.941974
5304;2294.8;2785260.5;1201832.1;9.872203;46.94172
5339.2;2304.5;2785232.9;1201810.2;9.871832;46.941531
5375.3;2304.9;2785204.6;1201787.8;9.871451;46.941337
5414.7;2315.7;2785183;1201754.9;9.871154;46.941048
5462.2;2330.5;2785166.1;1201710.5;9.870914;46.940653
5520.6;2342.6;2785162.7;1201652.2;9.870846;46.94013
5548.7;2356.9;2785153.5;1201625.6;9.870714;46.939893
5583.8;2361.8;2785130.6;1201599;9.870403;46.93966
5635.3;2367.1;2785084.6;1201575.8;9.86979;46.939465
5685.4;2375.1;2785038.75;1201555.75;9.86918;46.939297
5735.4;2382.4;2784992.9;1201535.7;9.86857;46.93913
5781.8;2383.9;2784950.9;1201516.05;9.86801;46.938965
5828.2;2385.9;2784908.9;1201496.4;9.867451;46.9388
5867.3;2391.1;2784871.3;1201485.4;9.866953;46.938711
5916.4;2399.9;2784822.3;1201482.4;9.866309;46.938698
5976.8;2419.3;2784761.9;1201482.9;9.865516;46.938719
6019.8;2430.8;2784719.6;1201490.5;9.864964;46.938799
6076.5;2442.5;2784669.8;1201517.5;9.864321;46.939056
6146.5;2452.7;2784609.4;1201553;9.863543;46.939392
6211.1;2472.8;2784547.3;1201570.7;9.862735;46.939568
6256;2479.5;2784502.5;1201574.5;9.862148;46.939615
6309.7;2490.8;2784449.3;1201567.8;9.861447;46.93957
6360.9;2510.1;2784399.5;1201555.9;9.860788;46.939476
6394.1;2516.6;2784366.5;1201551.7;9.860353;46.939448
6430;2515.3;2784330.6;1201552.6;9.859883;46.939466
6497.8;2518.3;2784263;1201548.3;9.858993;46.939446
6555.4;2522.3;2784208.5;1201529.7;9.85827;46.939294
6586.3;2525.7;2784179.8;1201518.3;9.857889;46.939199
6609.5;2531.7;2784163.8;1201501.4;9.857672;46.939052
6642.9;2541.3;2784154.5;1201469.3;9.857537;46.938766
6690.7;2548.7;2784156.6;1201421.6;9.857545;46.938336
6734.9;2557.7;2784148.6;1201378.1;9.857423;46.937947
6769.9;2570.4;2784132.9;1201346.8;9.857204;46.93767
6803.7;2573;2784111;1201321.1;9.856906;46.937445
6853.1;2575.9;2784072.5;1201290.2;9.856388;46.937178
6884.2;2584.4;2784047.2;1201272.1;9.856049;46.937023
6911.4;2593;2784027.3;1201253.5;9.85578;46.936861
6929.6;2598.5;2784019.3;1201237.2;9.855668;46.936716
6949.8;2606.3;2784019.5;1201217;9.855663;46.936535
6965.1;2612.4;2784021.2;1201201.8;9.855679;46.936398
6979.6;2616.7;2784019.1;1201187.4;9.855646;46.936269
6990.8;2621.5;2784009.4;1201181.9;9.855516;46.936222
7011;2626.8;2783989.3;1201179.4;9.855251;46.936205
7052.2;2629.8;2783948.5;1201184.9;9.854718;46.936266
7087.5;2637.5;2783914.7;1201195.2;9.854278;46.936368
7114.1;2644.4;2783890.5;1201206.2;9.853965;46.936473
7151.7;2650.7;2783863.4;1201232.2;9.85362;46.936715
7183.6;2660.5;2783846.3;1201259.2;9.853407;46.936962
7208.1;2665.7;2783833.9;1201280.3;9.853252;46.937155
7234.1;2670.5;2783816.1;1201299.3;9.853026;46.937331
7260.8;2679.7;2783793.7;1201313.7;9.852738;46.937467
7282.9;2685.9;2783771.8;1201310.3;9.852449;46.937442
7315.6;2686.5;2783745.6;1201290.7;9.852097;46.937273
7364.4;2680.8;2783705.2;1201263.4;9.851556;46.937039
7391.1;2681;2783679.5;1201256.2;9.851216;46.936981
7437.4;2690.4;2783634.3;1201246.1;9.850618;46.936903
7462.8;2697.5;2783614.6;1201230.1;9.850353;46.936765
7492.9;2702.7;2783602;1201202.7;9.850177;46.936522
