Distance;Altitude;Easting;Northing;Longitude;Latitude
3623.1;1692.3;2782692.1;1211922.2;9.842547;47.033151
3651.1;1691.2;2782667.7;1211935.9;9.842231;47.033281
3680.4;1689.9;2782644.65;1211954.1;9.841935;47.033451
3709.8;1690.2;2782621.6;1211972.3;9.84164;47.033621
3738.6;1688.2;2782601;1211992.4;9.841377;47.033807
3765.9;1683.5;2782578.6;1212008.1;9.841089;47.033954
3788.4;1683.7;2782557.7;1212016.3;9.840817;47.034034
3810.8;1685.9;2782536.8;1212024.5;9.840546;47.034113
3848.7;1689.4;2782502.3;1212040.1;9.840098;47.034263
3871.6;1692.8;2782479.7;1212043.8;9.839802;47.034303
3895.7;1696.4;2782455.6;1212044.7;9.839486;47.034317
3923.4;1701.5;2782428.1;1212041.6;9.839123;47.034297
3954.4;1706.6;2782397.2;1212039.2;9.838716;47.034284
3980.2;1711.7;2782372.1;1212045.4;9.838388;47.034347
4003.4;1716.7;2782350.1;1212052.55;9.838102;47.034417
4026.5;1721.5;2782328.1;1212059.7;9.837815;47.034487
4066.6;1726.5;2782293.2;1212079.5;9.837364;47.034675
4082.9;1729.5;2782277.5;1212075.1;9.837156;47.03464
4115.7;1733.8;2782244.7;1212075.1;9.836725;47.034649
4133.5;1735.5;2782227.37;1212071.1;9.836495;47.034617
4151.3;1737.9;2782210.03;1212067.1;9.836266;47.034586
4169.1;1739.4;2782192.7;1212063.1;9.836036;47.034555
